Price,Close,High,Low,Open,Volume
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA
Date,,,,,
2022-09-12,304.4200134277344,305.489990234375,300.3999938964844,300.7200012207031,48674600
2022-09-13,292.1300048828125,297.3999938964844,290.3999938964844,292.8999938964844,68229600
2022-09-14,302.6099853515625,306.0,291.6400146484375,292.239990234375,72628700
2022-09-15,303.75,309.1199951171875,300.7200012207031,301.8299865722656,64795500
2022-09-16,303.3500061035156,303.7099914550781,295.6000061035156,299.6099853515625,87087800
2022-09-19,309.07000732421875,309.8399963378906,297.79998779296875,300.0899963378906,60231200
2022-09-20,308.7300109863281,313.3299865722656,305.5799865722656,306.9100036621094,61642800
2022-09-21,300.79998779296875,313.79998779296875,300.6300048828125,308.2900085449219,62555700
2022-09-22,288.5899963378906,301.2900085449219,285.82000732421875,299.8599853515625,70545400
2022-09-23,275.3299865722656,284.5,272.82000732421875,283.0899963378906,63748400
2022-09-26,276.010009765625,284.0899963378906,270.30999755859375,271.8299865722656,58076900
2022-09-27,282.94000244140625,288.6700134277344,277.510009765625,283.8399963378906,61925200
2022-09-28,287.80999755859375,289.0,277.57000732421875,283.0799865722656,54664800
2022-09-29,268.2099914550781,283.6499938964844,265.7799987792969,282.760009765625,77620600
2022-09-30,265.25,275.57000732421875,262.4700012207031,266.1499938964844,67726600
2022-10-03,242.39999389648438,255.16000366210938,241.00999450683594,254.5,98363500
2022-10-04,249.44000244140625,257.5,242.00999450683594,250.52000427246094,109578500
2022-10-05,240.80999755859375,246.6699981689453,233.27000427246094,245.00999450683594,86982700
2022-10-06,238.1300048828125,244.5800018310547,235.35000610351562,239.44000244140625,69298400
2022-10-07,223.07000732421875,234.57000732421875,222.02000427246094,233.94000244140625,83916800
2022-10-10,222.9600067138672,226.99000549316406,218.36000061035156,223.92999267578125,67925000
2022-10-11,216.5,225.75,215.0,220.9499969482422,77013200
2022-10-12,217.24000549316406,219.3000030517578,211.50999450683594,215.3300018310547,66860700
2022-10-13,221.72000122070312,222.99000549316406,206.22000122070312,208.3000030517578,91483000
2022-10-14,204.99000549316406,226.25999450683594,204.16000366210938,224.00999450683594,94124500
2022-10-17,219.35000610351562,221.86000061035156,209.4499969482422,210.0399932861328,79428800
2022-10-18,220.19000244140625,229.82000732421875,217.25,229.5,75891900
2022-10-19,222.0399932861328,222.92999267578125,217.77999877929688,219.8000030517578,66571500
2022-10-20,207.27999877929688,215.5500030517578,202.0,208.27999877929688,117798100
2022-10-21,214.44000244140625,214.66000366210938,203.8000030517578,206.4199981689453,75713800
2022-10-24,211.25,213.5,198.58999633789062,205.82000732421875,100446800
2022-10-25,222.4199981689453,224.35000610351562,210.0,210.10000610351562,96507900
2022-10-26,224.63999938964844,230.60000610351562,218.1999969482422,219.39999389648438,85012500
2022-10-27,225.08999633789062,233.80999755859375,222.85000610351562,229.77000427246094,61638800
2022-10-28,228.52000427246094,228.86000061035156,216.35000610351562,225.39999389648438,69152400
2022-10-31,227.5399932861328,229.85000610351562,221.94000244140625,226.19000244140625,61554300
2022-11-01,227.82000732421875,237.39999389648438,227.27999877929688,234.0500030517578,62688800
2022-11-02,214.97999572753906,227.8699951171875,214.82000732421875,226.0399932861328,63070300
2022-11-03,215.30999755859375,221.1999969482422,210.13999938964844,211.36000061035156,56538800
2022-11-04,207.47000122070312,223.8000030517578,203.0800018310547,222.60000610351562,98622200
2022-11-07,197.0800018310547,208.89999389648438,196.66000366210938,208.64999389648438,93916500
2022-11-08,191.3000030517578,195.1999969482422,186.75,194.02000427246094,128803400
2022-11-09,177.58999633789062,195.88999938964844,177.1199951171875,190.77999877929688,127062700
2022-11-10,190.72000122070312,191.0,180.02999877929688,189.89999389648438,132703000
2022-11-11,195.97000122070312,196.52000427246094,182.58999633789062,186.0,114403600
2022-11-14,190.9499969482422,195.72999572753906,186.33999633789062,192.77000427246094,92226600
2022-11-15,194.4199981689453,200.82000732421875,192.05999755859375,195.8800048828125,91293800
2022-11-16,186.9199981689453,192.57000732421875,185.66000366210938,191.50999450683594,66567600
2022-11-17,183.1699981689453,186.16000366210938,180.89999389648438,183.9600067138672,64336000
2022-11-18,180.19000244140625,185.19000244140625,176.5500030517578,185.0500030517578,76048900
2022-11-21,167.8699951171875,176.77000427246094,167.5399932861328,175.85000610351562,92882700
2022-11-22,169.91000366210938,170.9199981689453,166.19000244140625,168.6300048828125,78452300
2022-11-23,183.1999969482422,183.6199951171875,172.5,173.57000732421875,109536700
2022-11-25,182.86000061035156,185.1999969482422,180.6300048828125,185.05999755859375,50672700
2022-11-28,182.9199981689453,188.5,179.0,179.9600067138672,92905200
2022-11-29,180.8300018310547,186.3800048828125,178.75,184.99000549316406,83357100
2022-11-30,194.6999969482422,194.75999450683594,180.6300048828125,182.42999267578125,109186400
2022-12-01,194.6999969482422,198.9199981689453,191.8000030517578,197.0800018310547,80046200
2022-12-02,194.86000061035156,196.25,191.11000061035156,191.77999877929688,73645900
2022-12-05,182.4499969482422,191.27000427246094,180.5500030517578,189.44000244140625,93122700
2022-12-06,179.82000732421875,183.64999389648438,175.3300018310547,181.22000122070312,92150800
2022-12-07,174.0399932861328,179.3800048828125,172.22000122070312,175.02999877929688,84213300
2022-12-08,173.44000244140625,175.1999969482422,169.05999755859375,172.1999969482422,97624500
2022-12-09,179.0500030517578,182.5,173.36000061035156,173.83999633789062,104872300
2022-12-12,167.82000732421875,177.3699951171875,167.52000427246094,176.10000610351562,109794500
2022-12-13,160.9499969482422,175.0500030517578,156.91000366210938,174.8699951171875,175862700
2022-12-14,156.8000030517578,161.6199951171875,155.30999755859375,159.25,140682300
2022-12-15,157.6699981689453,160.92999267578125,153.27999877929688,153.44000244140625,122334500
2022-12-16,150.22999572753906,160.99000549316406,150.0399932861328,159.63999938964844,139032200
2022-12-19,149.8699951171875,155.25,145.82000732421875,154.0,139390600
2022-12-20,137.8000030517578,148.47000122070312,137.66000366210938,146.0500030517578,159563300
2022-12-21,137.57000732421875,141.25999450683594,135.88999938964844,139.33999633789062,145417400
2022-12-22,125.3499984741211,136.6300048828125,122.26000213623047,136.0,210090300
2022-12-23,123.1500015258789,128.6199951171875,121.0199966430664,126.37000274658203,166989700
2022-12-27,109.0999984741211,119.66999816894531,108.76000213623047,117.5,208643400
2022-12-28,112.70999908447266,116.2699966430664,108.23999786376953,110.3499984741211,221070500
2022-12-29,121.81999969482422,123.56999969482422,117.5,120.38999938964844,221923300
2022-12-30,123.18000030517578,124.4800033569336,119.75,119.94999694824219,157777300
